측정일시	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(ug/m^2)	초미세먼지(ug/m^2)
20170108	종로구	0.035	0.016	0.6	0.004	30	22
20170108	관악구	0.044	0.011	0.7	0.005	38	28
20170108	강서구	0.035	0.012	0.7	0.006	43	29
20170108	동작대로	0.061	0.012	0.8	0.005	53	35
20170108	화랑로	0.059	0.01	0.7	0.004	41	
20170108	강남대로	0.063	0.007	1	0.005	49	28
20170108	도산대로	0.033	0.009	0.9	0.004	33	
20170108	광진구	0.026	0.024	0.5	0.004	26	17
20170108	동대문구	0.032	0.011	0.7	0.005	36	24
20170108	홍릉로	0.044	0.009	1	0.007	36	
20170107	강북구	0.043	0.005	0.7	0.005	47	36
20170107	서초구	0.047	0.006	0.9	0.005	59	30
20170107	영등포구	0.034	0.006	1.2	0.005	51	36
20170107	도봉구	0.05	0.005	0.9	0.006	55	31
20170107	강동구	0.046	0.004	0.7	0.004	53	34
20170107	동대문구	0.05	0.004	1	0.005	58	35
20170107	신촌로	0.06	0.004	1.4	0.007	53	
20170107	양천구	0.049	0.003	1	0.006	60	41
20170107	금천구	0.062	0.003	1	0.005	56	46
20170107	한강대로	0.06	0.002	0.9	0.006	65	44
20170107	서대문구	0.038	0.009	0.7	0.005	49	27
20170107	구로구	0.041	0.005	0.9	0.006	55	33
20170107	관악구	0.069	0.004	1.2	0.006	64	49
20170107	동작구	0.064	0.004	1	0.005	54	44
20170107	송파구	0.044	0.005	1	0.006	48	31
20170107	천호대로	0.055	0.003	0.7	0.005	56	45
20170107	광진구	0.049	0.006	0.8	0.004	54	42
20170107	공항대로	0.073	0.003	0.8	0.006	86	
20170107	강남구	0.047	0.004	0.6	0.005	56	34
20170107	강서구	0.054	0.003	0.8	0.007	58	37
20170107	청계천로	0.06	0.003	0.9	0.006	52	
20170107	노원구	0.055	0.005	1.1	0.006	57	41
20170107	강변북로	0.05	0.004	0.8	0.004	68	
20170107	강남대로	0.107	0.004	1.5	0.007	69	43
20170107	도산대로	0.049	0.003	1.3	0.005	57	
20170107	성동구	0.052	0.004	0.6	0.005	59	35
20170107	중랑구	0.044	0.004	0.6	0.005	51	34
20170107	마포구	0.055	0.005	1	0.004	58	43
20170107	중구	0.056	0.004	0.8	0.004	52	41
20170107	정릉로	0.039	0.003	0.9	0.006	62	33
20170107	은평구	0.033	0.006	0.6	0.003	38	26
20170107	동작대로	0.075	0.009	1.3	0.006	83	65
20170107	종로	0.054	0.003	0.7	0.004	60	53
20170107	용산구	0.042	0.004	0.8	0.005	52	45
20170107	홍릉로	0.06	0.004	1.3	0.007	55	
20170107	종로구	0.057	0.004	0.9	0.005	55	41
20170107	화랑로	0.095	0.005	1	0.005	61	
20170107	성북구	0.053	0.003	1	0.005	55	39
20170107	영등포로	0.101	0.003	1	0.007	80	57
20170106	마포구	0.039	0.013	0.6	0.004	24	17
20170106	송파구	0.032	0.016	0.6	0.005	22	13
20170106	양천구	0.035	0.008	0.6	0.004	22	11
20170106	금천구	0.037	0.015	0.5	0.004	20	14
20170106	동대문구	0.036	0.01	0.6	0.005	22	14
20170106	종로	0.05	0.007	0.5	0.004	24	19
20170106	서초구	0.038	0.014	0.6	0.005	22	11
20170106	강북구	0.033	0.011	0.5	0.005	14	10
20170106	종로구	0.04	0.013	0.5	0.004	20	11
20170106	노원구	0.044	0.013	0.7	0.005	18	9
20170106	도산대로	0.04	0.006	0.9	0.005	28	
20170106	강남대로	0.072	0.008	0.8	0.006	34	19
20170106	강변북로	0.038	0.013	0.5	0.004	33	
20170106	강서구	0.038	0.011	0.5	0.005	22	13
20170106	정릉로	0.037	0.009	0.6	0.005	29	16
20170106	강남구	0.038	0.009	0.4	0.005	24	13
20170106	청계천로	0.046	0.008	0.6	0.005	21	
20170106	신촌로	0.045	0.009	0.9	0.005	25	
20170106	한강대로	0.045	0.01	0.6	0.005	32	17
20170106	홍릉로	0.044	0.012	0.7	0.006	21	
20170106	광진구	0.034	0.018	0.5	0.004	20	10
20170106	구로구	0.028	0.012	0.4	0.006	21	13
20170106	영등포구	0.025	0.012	0.8	0.004	23	15
20170106	용산구	0.029	0.014	0.5	0.004	18	15
20170106	동작구	0.039	0.012	0.5	0.004	19	14
20170106	성북구	0.04	0.009	0.5	0.004	20	9
20170106	화랑로	0.066	0.009	0.7	0.004	30	
20170106	영등포로	0.076	0.007	0.6	0.006	29	19
20170106	서대문구	0.027	0.019	0.6	0.005	21	13
20170106	도봉구	0.036	0.013	0.4	0.005	19	11
20170106	강동구	0.036	0.014	0.5	0.004	25	15
20170106	동작대로	0.062	0.012	0.8	0.005	38	25
20170106	중구	0.04	0.012	0.5	0.003	18	14
20170106	공항대로	0.056	0.007	0.5	0.006	44	
20170106	관악구	0.047	0.01	0.6	0.005	19	22
20170106	은평구	0.021	0.01	0.4	0.003	18	10
20170106	중랑구	0.031	0.015	0.4	0.005	18	12
20170106	천호대로	0.052	0.008	0.5	0.004	26	18
20170106	성동구	0.037	0.013	0.4	0.004	23	13
20170105	마포구	0.042	0.011	0.8	0.004	32	24
20170105	구로구	0.029	0.01	0.6	0.006	39	22
20170105	종로	0.062	0.004	0.7	0.004	36	29
20170105	홍릉로	0.05	0.007	1	0.007	39	
20170105	동작대로	0.067	0.01	1	0.005	51	33
20170105	서초구	0.038	0.013	0.8	0.005	38	18
20170105	중구	0.045	0.008	0.6	0.004	35	23
20170105	성동구	0.033	0.014	0.5	0.004	39	23
20170105	동대문구	0.04	0.007	0.8	0.005	43	24
20170105	강동구	0.032	0.014	0.6	0.004	36	22
20170105	정릉로	0.038	0.008	0.7	0.006	41	19
20170105	공항대로	0.058	0.005	0.6	0.006	46	
20170105	동작구	0.045	0.009	0.7	0.004	32	24
20170105	용산구	0.03	0.013	0.6	0.004	29	23
20170105	광진구	0.033	0.017	0.6	0.004	33	22
20170105	송파구	0.032	0.014	0.8	0.006	31	19
20170105	도봉구	0.033	0.014	0.6	0.005	42	23
20170105	청계천로	0.048	0.007	0.7	0.006	32	
20170105	은평구	0.014	0.009	0.6	0.004	32	20
20170105	강변북로	0.03	0.015	0.5	0.004	43	
20170105	도산대로	0.042	0.005	1.1	0.005	48	
20170105	천호대로	0.05	0.006	0.5	0.004	33	25
20170105	강서구	0.043	0.007	0.7	0.006	53	29
20170105	종로구	0.041	0.011	0.6	0.004	35	22
20170105	성북구	0.04	0.008	0.6	0.005	51	25
20170105	신촌로	0.045	0.007	1	0.006	35	
20170105	강남구	0.038	0.008	0.5	0.005	39	21
20170105	양천구	0.039	0.006	0.8	0.005	39	20
20170105	한강대로	0.05	0.006	0.7	0.005	49	24
20170105	서대문구	0.026	0.021	0.6	0.005	27	17
20170105	강남대로	0.086	0.005	1.1	0.006	48	25
20170105	중랑구	0.031	0.014	0.5	0.005	38	23
20170105	금천구	0.041	0.011	0.7	0.004	32	19
20170105	영등포구	0.025	0.01	0.7	0.004	36	22
20170105	강북구	0.03	0.013	0.6	0.005	28	20
20170105	노원구	0.038	0.015	0.8	0.007	37	24
20170105	화랑로	0.093	0.006	0.9	0.005	53	
20170105	영등포로	0.053	0.006	0.8	0.007	48	29
20170105	관악구	0.05	0.008	0.7	0.006	34	25
20170104	구로구	0.039	0.009	0.8	0.008	60	36
20170104	광진구	0.055	0.008	0.9	0.006	54	40
20170104	홍릉로	0.064	0.006	1.5	0.008	54	
20170104	신촌로	0.068	0.004	1.4	0.007	57	
20170104	청계천로	0.061	0.006	0.9	0.007	48	
20170104	동대문구	0.052	0.007	1	0.006	55	33
20170104	한강대로	0.063	0.006	0.9	0.006	71	38
20170104	용산구	0.044	0.007	0.9	0.006	49	39
20170104	동작구	0.056	0.009	0.9	0.005	52	35
20170104	공항대로	0.066	0.006	0.8	0.007	78	
20170104	정릉로	0.038	0.011	0.9	0.006	66	32
20170104	서대문구	0.04	0.013	0.8	0.006	61	32
20170104	도봉구	0.052	0.011	1	0.007	54	32
20170104	은평구	0.036	0.007	0.6	0.005	49	30
20170104	종로구	0.058	0.009	1	0.005	51	35
20170104	성동구	0.057	0.006	0.6	0.005	57	35
20170104	강남대로	0.091	0.005	1.3	0.008	71	37
20170104	중랑구	0.052	0.006	0.8	0.006	59	37
20170104	송파구	0.047	0.008	1.1	0.006	55	33
20170104	종로	0.055	0.006	0.8	0.005	51	43
20170104	천호대로	0.065	0.005	0.7	0.006	58	42
20170104	강남구	0.05	0.007	0.7	0.006	58	34
20170104	강북구	0.044	0.014	0.9	0.007	44	33
20170104	양천구	0.05	0.006	1	0.006	58	32
20170104	관악구	0.064	0.009	1	0.007	55	37
20170104	중구	0.057	0.009	0.9	0.005	51	34
20170104	성북구	0.056	0.007	0.9	0.006	59	31
20170104	동작대로	0.076	0.01	1.1	0.006	79	52
20170104	서초구	0.048	0.012	0.9	0.005	56	28
20170104	노원구	0.055	0.01	0.9	0.006	49	34
20170104	화랑로	0.078	0.006	1	0.005	69	
20170104	영등포구	0.033	0.008	1	0.004	57	34
20170104	금천구	0.056	0.009	0.8	0.005	52	32
20170104	강동구	0.055	0.005	1	0.005	66	40
20170104	도산대로	0.052	0.006	1.2	0.006	58	
20170104	영등포로	0.076	0.005	1	0.008	72	45
20170104	강서구	0.052	0.01	0.8	0.007	63	37
20170104	마포구	0.058	0.009	1	0.005	49	40
20170104	강변북로	0.055	0.004	0.8	0.005	71	
20170103	신촌로	0.063	0.007	1.4	0.009	79	
20170103	강북구	0.039	0.015	0.8	0.006	78	60
20170103	동대문구	0.044	0.01	0.9	0.006	92	63
20170103	한강대로	0.052	0.011	0.8	0.006	96	55
20170103	양천구	0.041	0.008	0.8	0.005	73	38
20170103	동작구	0.041	0.017	0.7	0.005	63	46
20170103	구로구	0.03	0.015	0.6	0.007	75	47
20170103	동작대로	0.065	0.014	1	0.006	90	65
20170103	공항대로	0.069	0.007	0.8	0.007	82	
20170103	강남구	0.036	0.014	0.6	0.006	84	50
20170103	서초구	0.04	0.018	0.7	0.006	76	39
20170103	중구	0.049	0.013	0.7	0.005	73	50
20170103	강변북로	0.052	0.007	0.8	0.005	95	
20170103	노원구	0.054	0.009	1	0.007	85	64
20170103	마포구	0.048	0.012	0.9	0.005	66	55
20170103	서대문구	0.033	0.016	0.7	0.006	90	40
20170103	홍릉로	0.056	0.009	1.6	0.009	78	
20170103	천호대로	0.055	0.01	0.5	0.005	76	60
20170103	금천구	0.044	0.016	0.7	0.005	63	38
20170103	도봉구	0.044	0.016	0.9	0.007	93	56
20170103	광진구	0.048	0.016	0.9	0.005	86	67
20170103	강동구	0.045	0.011	0.9	0.005	97	65
20170103	청계천로	0.054	0.01	0.8	0.007	64	
20170103	중랑구	0.048	0.009	0.8	0.005	94	69
20170103	화랑로	0.063	0.008	1	0.005	111	
20170103	도산대로	0.04	0.01	1	0.006	79	
20170103	영등포구	0.026	0.012	0.8	0.004	65	42
20170103	송파구	0.038	0.017	0.9	0.006	76	47
20170103	성동구	0.046	0.011	0.5	0.005	82	52
20170103	성북구	0.05	0.009	0.9	0.006	101	59
20170103	관악구	0.049	0.014	0.8	0.007	64	42
20170103	용산구	0.036	0.013	0.8	0.005	65	54
20170103	은평구	0.043	0.016	0.4	0.005	74	47
20170103	강서구	0.044	0.013	0.7	0.007	75	46
20170103	종로	0.046	0.01	0.7	0.005	73	55
20170103	정릉로	0.037	0.012	0.8	0.006	95	49
20170103	영등포로	0.05	0.007	0.9	0.008	94	58
20170103	강남대로	0.081	0.009	1.1	0.007	82	44
20170103	종로구	0.047	0.014	0.8	0.005	73	52
20170102	공항대로	0.054	0.011	0.7	0.007	104	
20170102	정릉로	0.026	0.018	0.9	0.006	135	75
20170102	동작대로	0.068	0.014	1.1	0.007	144	113
20170102	종로구	0.046	0.016	1	0.005	112	87
20170102	영등포구	0.027	0.014	1	0.004	107	75
20170102	동대문구	0.039	0.012	1	0.006	128	89
20170102	청계천로	0.049	0.012	0.9	0.007	100	
20170102	용산구	0.036	0.013	1	0.006	105	97
20170102	중랑구	0.041	0.014	0.9	0.005	122	95
20170102	화랑로	0.075	0.011	1	0.005	125	
20170102	성북구	0.046	0.01	1	0.006	104	66
20170102	금천구	0.046	0.015	0.8	0.005	101	67
20170102	중구	0.045	0.017	0.9	0.006	108	82
20170102	동작구	0.048	0.016	0.9	0.006	98	79
20170102	광진구	0.045	0.019	0.9	0.005	111	95
20170102	강남구	0.036	0.015	0.8	0.006	118	79
20170102	천호대로	0.049	0.009	0.7	0.005	108	82
20170102	강남대로	0.075	0.007	1.2	0.007	120	76
20170102	도산대로	0.04	0.012	1.2	0.006	110	
20170102	서초구	0.037	0.021	0.9	0.006	123	68
20170102	한강대로	0.054	0.01	0.9	0.006	141	96
20170102	강변북로	0.051	0.008	0.8	0.005	124	
20170102	송파구	0.037	0.017	1	0.005	93	64
20170102	서대문구	0.033	0.02	0.7	0.006	126	64
20170102	양천구	0.039	0.011	0.9	0.005	107	63
20170102	성동구	0.038	0.014	0.7	0.005	112	80
20170102	영등포로	0.068	0.006	1	0.007	151	104
20170102	강북구	0.035	0.023	0.9	0.006	105	87
20170102	노원구	0.04	0.02	0.9	0.008	105	82
20170102	홍릉로	0.055	0.01	1.5	0.008	101	
20170102	강동구	0.04	0.014	0.9	0.005	119	82
20170102	도봉구	0.04	0.021	0.9	0.007	116	70
20170102	종로	0.047	0.009	0.9	0.005	111	93
20170102	마포구	0.046	0.015	1.1	0.005	103	91
20170102	관악구	0.048	0.017	1	0.008	104	74
20170102	구로구	0.03	0.017	0.8	0.008	116	78
20170102	은평구	0.038	0.021	0.7	0.007	110	79
20170102	강서구	0.037	0.018	0.7	0.007	107	71
20170102	신촌로	0.064	0.006	1.4	0.008	111	
20170101	중랑구	0.041	0.005	0.8	0.005	80	63
20170101	성북구	0.048	0.003	0.9	0.005	66	44
20170101	서초구	0.042	0.005	1.2	0.005	87	51
20170101	홍릉로	0.052	0.003	1.5	0.007	73	
20170101	영등포구	0.03	0.006	1.2	0.004	70	53
20170101	광진구	0.045	0.005	0.8	0.004	80	71
20170101	청계천로	0.055	0.002	0.9	0.006	71	
20170101	중구	0.057	0.003	1	0.005	81	64
20170101	용산구	0.039	0.003	1.1	0.005	77	73
20170101	종로구	0.054	0.003	1	0.004	82	67
20170101	도봉구	0.052	0.003	0.9	0.006	78	47
20170101	강동구	0.039	0.003	0.8	0.004	80	54
20170101	종로	0.057	0.002	0.9	0.005	82	74
20170101	마포구	0.055	0.004	1.2	0.005	76	68
20170101	관악구	0.064	0.005	1.3	0.006	75	56
20170101	강서구	0.053	0.005	1	0.006	75	54
20170101	동작구	0.058	0.004	1.1	0.005	72	58
20170101	강북구	0.046	0.003	1	0.005	78	65
20170101	신촌로	0.058	0.003	1.3	0.006	75	
20170101	천호대로	0.048	0.002	0.9	0.005	86	65
20170101	송파구	0.04	0.004	1.2	0.005	64	49
20170101	한강대로	0.058	0.002	1.2	0.006	96	74
20170101	구로구	0.036	0.006	1	0.007	79	54
20170101	노원구	0.052	0.004	1.2	0.008	82	65
20170101	강남구	0.04	0.002	0.8	0.005	80	58
20170101	동작대로	0.067	0.008	1.3	0.006	104	88
20170101	성동구	0.045	0.003	0.8	0.005	77	53
20170101	금천구	0.053	0.006	1	0.005	66	45
20170101	도산대로	0.043	0.002	1.2	0.005	78	
20170101	서대문구	0.039	0.008	0.8	0.005	91	50
20170101	양천구	0.046	0.004	1.1	0.005	80	51
20170101	공항대로	0.063	0.003	0.9	0.007	84	
20170101	강변북로	0.042	0.003	0.8	0.004	81	
20170101	강남대로	0.082	0.005	1.4	0.007	83	58
20170101	은평구	0.042	0.005	0.7	0.006	70	46
20170101	화랑로	0.09	0.004	1	0.005	82	
20170101	영등포로	0.061	0.002	1.1	0.007	111	85
20170101	동대문구	0.046	0.003	1	0.006	87	62
20170101	정릉로	0.038	0.002	1.1	0.006	97	58
20161231	강남구	0.044	0.003	0.8	0.005	61	39
20161231	서대문구	0.042	0.005	0.8	0.006	64	34
20161231	공항대로	0.074	0.003	1	0.007	67	
20161231	동작대로	0.073	0.008	1.4	0.007	80	66
20161231	중구	0.064	0.002	1.1	0.006	63	48
20161231	금천구	0.056	0.003	1	0.005	51	36
20161231	강남대로	0.117	0.005	1.5	0.008	65	40
20161231	한강대로	0.065	0.002	1	0.007	74	51
20161231	서초구	0.043	0.005	1.3	0.006	63	35
20161231	강동구	0.045	0.003	0.8	0.004	63	41
20161231	홍릉로	0.056	0.002	1.4	0.008	54	
20161231	종로	0.066	0.002	1	0.005	59	54
20161231	양천구	0.053	0.002	1.2	0.006	61	37
20161231	천호대로	0.053	0.002	0.9	0.005	60	43
20161231	마포구	0.062	0.003	1.2	0.005	56	47
20161231	강북구	0.05	0.003	0.9	0.005	54	43
20161231	청계천로	0.065	0.002	0.9	0.007	53	
20161231	성동구	0.054	0.003	0.9	0.005	59	37
20161231	성북구	0.053	0.003	1	0.006	52	30
20161231	강서구	0.061	0.003	1	0.007	58	37
20161231	정릉로	0.049	0.002	1.1	0.007	71	39
20161231	영등포구	0.036	0.004	1.3	0.005	56	36
20161231	화랑로	0.122	0.004	1.1	0.005	64	
20161231	도산대로	0.051	0.002	1.3	0.006	61	
20161231	동대문구	0.052	0.003	1.1	0.006	64	41
20161231	동작구	0.06	0.003	1	0.006	53	40
20161231	용산구	0.042	0.003	1.1	0.006	57	49
20161231	영등포로	0.062	0.002	1.2	0.007	83	64
20161231	도봉구	0.054	0.003	1	0.007	55	34
20161231	구로구	0.042	0.004	1	0.008	61	41
20161231	광진구	0.047	0.005	0.8	0.005	57	46
20161231	송파구	0.042	0.004	1.1	0.006	52	37
20161231	종로구	0.061	0.003	1.1	0.005	61	48
20161231	신촌로	0.064	0.003	1.5	0.009	60	
20161231	중랑구	0.046	0.003	0.8	0.006	56	39
20161231	은평구	0.038		0.8	0.007	51	33
20161231	강변북로	0.046	0.003	0.9	0.005	62	
20161231	관악구	0.069	0.004	1.3	0.007	57	43
20161231	노원구	0.061	0.003	1.2	0.008	58	43
20161230	양천구	0.04	0.004	0.8	0.005	40	21
20161230	영등포구	0.027	0.007	0.9	0.005	40	23
20161230	서초구	0.039	0.007	0.7	0.006	42	18
20161230	성동구	0.044	0.006	0.6	0.005	44	25
20161230	구로구	0.031	0.006	0.6	0.006	42	23
20161230	동대문구	0.044	0.005	0.9	0.006	46	26
20161230	동작대로	0.06	0.009	0.9	0.007	58	36
20161230	용산구	0.036	0.004	0.8	0.004	36	26
20161230	송파구	0.038	0.007	0.7	0.006	46	25
20161230	천호대로	0.054	0.004	0.8	0.005	50	25
20161230	강남대로	0.102	0.005	1.1	0.008	60	28
20161230	종로구	0.051	0.005	0.9	0.004	41	26
20161230	영등포로	0.063	0.006	0.8	0.008	54	32
20161230	종로	0.054	0.004	0.7	0.005	41	30
20161230	강동구	0.042	0.005	0.7	0.004	50	27
20161230	서대문구	0.034	0.008	0.8	0.006	46	20
20161230	신촌로	0.052	0.004	1.2	0.007	42	
20161230	강변북로	0.04	0.005	0.7	0.005	52	
20161230	한강대로	0.057	0.004	0.8	0.006	57	28
20161230	도산대로	0.045	0.004	1.1	0.006	49	
20161230	마포구	0.049	0.006	0.9	0.005	38	28
20161230	강남구	0.041	0.005	0.7	0.005	47	24
20161230	중구	0.05	0.005	0.7	0.004	42	25
20161230	중랑구	0.037	0.008	0.6	0.005	45	24
20161230	성북구	0.046	0.005	1	0.006	44	19
20161230	도봉구	0.042	0.006	0.7	0.007	45	22
20161230	공항대로	0.067	0.004	0.8	0.007	61	
20161230	화랑로	0.101	0.006	0.9	0.005	54	
20161230	광진구	0.04	0.009	0.7	0.007	43	28
20161230	금천구	0.048	0.005	0.7	0.005	38	24
20161230	관악구	0.051	0.007	0.8	0.007	38	26
20161230	강북구	0.037	0.009	0.6	0.004	35	23
20161230	청계천로	0.058	0.003	0.8	0.006	36	
20161230	홍릉로	0.052	0.005	1.2	0.007	41	
20161230	동작구	0.047	0.005	0.7	0.005	34	21
20161230	노원구	0.046	0.007	0.9	0.007	42	25
20161230	정릉로	0.043	0.005	0.8	0.006	55	25
20161230	은평구	0.032		0.6	0.006	38	21
20161230	강서구	0.047	0.006	0.7	0.007	43	23
20161229	서대문구	0.022	0.017	0.6	0.005	39	13
20161229	서초구	0.027	0.018	0.5	0.005	37	13
20161229	동대문구	0.025	0.013	0.6	0.005	38	17
20161229	중구	0.025	0.016	0.4	0.003	34	16
20161229	성동구	0.028	0.013	0.4	0.004	37	17
20161229	용산구	0.026	0.012	0.5	0.004	31	17
20161229	도봉구	0.019	0.018	0.4	0.005	36	14
20161229	강동구	0.03	0.011	0.5	0.004	42	18
20161229	성북구	0.028	0.012	0.8	0.004	39	13
20161229	중랑구	0.027	0.012	0.4	0.005	40	17
20161229	양천구	0.026	0.01	0.5	0.004	34	14
20161229	도산대로	0.027	0.009	0.6	0.005	42	
20161229	영등포구	0.02	0.01	0.7	0.004	37	17
20161229	구로구	0.021	0.014	0.4	0.006	36	17
20161229	한강대로	0.038	0.011	0.5	0.005	48	19
20161229	강변북로	0.036	0.008	0.5	0.005	44	
20161229	화랑로	0.071	0.011	0.5	0.005	45	
20161229	강남대로	0.066	0.008	0.7	0.006	51	18
20161229	홍릉로	0.04	0.01	0.9	0.007	35	
20161229	광진구	0.029	0.015	0.5	0.005	35	16
20161229	노원구	0.024	0.015	0.5	0.005	30	13
20161229	정릉로	0.026	0.014	0.5	0.005	47	17
20161229	관악구	0.034	0.013	0.5	0.005	32	18
20161229	종로	0.026	0.014	0.4	0.004	31	18
20161229	청계천로	0.032	0.011	0.4	0.005	29	
20161229	영등포로	0.038	0.009	0.5	0.006	42	20
20161229	신촌로	0.042	0.006	0.9	0.006	38	
20161229	은평구	0.023		0.5	0.006	37	18
20161229	공항대로	0.038	0.012	0.4	0.005	44	
20161229	종로구	0.026	0.014	0.5	0.003	33	15
20161229	천호대로	0.041	0.008	0.5	0.004	36	17
20161229	강서구	0.026	0.015	0.4	0.006	38	16
20161229	강북구	0.017	0.023	0.4	0.004	29	15
20161229	동작대로	0.047	0.012	0.6	0.006	51	27
20161229	마포구	0.032	0.011	0.6	0.004	31	20
20161229	금천구	0.031	0.013	0.5	0.004	31	15
20161229	송파구	0.025	0.016	0.5	0.005	35	15
20161229	동작구	0.027	0.015	0.4	0.004	31	13
20161229	강남구	0.026	0.011	0.4	0.004	39	15
20161228	신촌로	0.053	0.005	1.1	0.008	48	
20161228	금천구	0.043	0.008	0.6	0.004	42	25
20161228	은평구	0.029	0.008	0.6	0.006	45	24
20161228	성북구	0.038	0.008	0.8	0.005	43	20
20161228	영등포구	0.023	0.009	0.7	0.005	46	23
20161228	강변북로	0.039	0.007	0.6	0.005	58	
20161228	화랑로	0.084	0.009	0.7	0.005	51	
20161228	송파구	0.035	0.008	0.6	0.006	44	24
20161228	양천구	0.036	0.006	0.7	0.005	45	23
20161228	동작대로	0.058	0.007	0.8	0.007	64	38
20161228	동작구	0.043	0.007	0.6	0.004	40	24
20161228	강남구	0.036	0.007	0.5	0.005	46	24
20161228	홍릉로	0.046	0.008	0.9	0.007	41	
20161228	영등포로	0.05	0.008	0.7	0.007	58	30
20161228	동대문구	0.036	0.008	0.7	0.005	47	25
20161228	광진구	0.036	0.012	0.6	0.005	44	29
20161228	종로	0.046	0.007	0.5	0.004	40	30
20161228	관악구	0.046	0.008	0.6	0.006	42	28
20161228	강서구	0.036	0.01	0.5	0.007	52	25
20161228	구로구	0.029	0.009	0.5	0.007	43	25
20161228	공항대로	0.048	0.008	0.5	0.006	58	
20161228	강동구	0.037	0.008	0.6	0.004	53	26
20161228	한강대로	0.05	0.005	0.6	0.005	55	29
20161228	정릉로	0.033	0.01	0.6	0.005	55	24
20161228	도봉구	0.029	0.014	0.5	0.005	44	21
20161228	노원구	0.03	0.012	0.6	0.004	39	24
20161228	청계천로	0.046	0.005	0.6	0.005	39	
20161228	마포구	0.046	0.007	0.8	0.005	41	30
20161228	종로구	0.038	0.009	0.6	0.004	41	26
20161228	중구	0.042	0.007	0.5	0.004	46	28
20161228	용산구	0.035	0.006	0.6	0.004	39	28
20161228	강남대로	0.089	0.005	0.9	0.007	62	28
20161228	서초구	0.04	0.008	0.6	0.005	48	21
20161228	도산대로	0.038	0.005	0.8	0.005	52	
20161228	천호대로	0.048	0.005	0.6	0.005	48	25
20161228	성동구	0.038	0.008	0.5	0.005	45	25
20161228	중랑구	0.035	0.009	0.5	0.005	45	26
20161228	강북구	0.03	0.014	0.6	0.004	37	25
20161228	서대문구	0.029	0.01	0.7	0.006	49	23
20161227	중구	0.018	0.021	0.4	0.004	39	27
20161227	용산구	0.02	0.016	0.5	0.004	36	27
20161227	서대문구	0.018	0.023	0.5	0.005	47	23
20161227	도봉구	0.012	0.024	0.4	0.006	41	25
20161227	노원구	0.015	0.022	0.5	0.004	38	26
20161227	중랑구	0.021	0.016	0.4	0.005	45	31
20161227	성동구	0.021	0.018	0.4	0.004	43	28
20161227	영등포구	0.015	0.016	0.7	0.004	41	27
20161227	강서구	0.018	0.022	0.4	0.006	44	27
20161227	강남구	0.02	0.016	0.5	0.005	45	27
20161227	송파구	0.018	0.021	0.5	0.004	38	24
20161227	금천구	0.023	0.019	0.5	0.004	38	24
20161227	강동구	0.02	0.019	0.5	0.004	48	29
20161227	종로	0.018	0.018	0.4	0.004	36	30
20161227	구로구	0.016	0.019	0.5	0.007	43	28
20161227	강변북로	0.033	0.011	0.5	0.005	52	
20161227	홍릉로	0.033	0.015	0.9	0.007	40	
20161227	은평구	0.019	0.004	0.6	0.006	46	29
20161227	영등포로	0.034	0.017	0.5	0.007	53	36
20161227	화랑로	0.046	0.013	0.6	0.005	51	
20161227	서초구	0.018	0.025	0.5	0.005	43	23
20161227	도산대로	0.021	0.012	0.6	0.005	49	
20161227	신촌로	0.037	0.008	0.9	0.006	46	
20161227	정릉로	0.023	0.017	0.6	0.005	51	27
20161227	광진구	0.02	0.022	0.5	0.004	41	30
20161227	마포구	0.024	0.017	0.6	0.005	38	30
20161227	천호대로	0.033	0.011	0.5	0.004	42	29
20161227	청계천로	0.024	0.015	0.4	0.006	35	
20161227	강남대로	0.053	0.01	0.7	0.006	52	27
20161227	종로구	0.019	0.02	0.5	0.004	40	27
20161227	한강대로	0.031	0.014	0.5	0.005	54	32
20161227	공항대로	0.028	0.016	0.4	0.005	50	
20161227	동작대로	0.041	0.011	0.6	0.006	56	39
20161227	성북구	0.018	0.017	0.7	0.005	37	24
20161227	동대문구	0.017	0.017	0.6	0.005	44	29
20161227	강북구	0.011	0.028	0.5	0.005	33	26
20161227	양천구	0.022	0.012	0.6	0.004	42	23
20161227	동작구	0.021	0.02	0.5	0.004	39	24
20161227	관악구	0.023	0.018	0.5	0.006	39	26
20161226	관악구	0.054	0.005	1	0.005	50	35
20161226	강서구	0.042	0.004	0.8	0.006	76	45
20161226	중구	0.049	0.003	0.9	0.004	45	33
20161226	용산구	0.036	0.003	0.9	0.004	39	33
20161226	영등포로	0.078	0.002	1.1	0.007	83	55
20161226	동대문구	0.044	0.003	1	0.005	48	33
20161226	성북구	0.043	0.004	1.2	0.004	45	26
20161226	공항대로	0.061	0.005	0.7	0.006	105	
20161226	천호대로	0.046	0.003	0.7	0.004	42	29
20161226	동작구	0.049	0.005	0.9	0.004	43	31
20161226	강남구	0.039	0.003	0.7	0.004	45	29
20161226	금천구	0.051	0.005	1	0.004	46	30
20161226	구로구	0.034	0.005	1	0.006	64	40
20161226	강북구	0.038	0.005	0.9	0.004	42	34
