titles,url,contents
[포토]설현 '입간판 보다 완벽한 몸매',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923721,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 AOA 설현이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
"[포토]이솜, 청순 매력 발산",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676383,"이솜이 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
"[포토]이종현, 손만 들어도 멋짐",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676384,"이종현이 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
안우연 '여진구 응원하러 왔어요'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737561,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 안우연이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
"[HEI포토] 남지현, '짧은 의상 가리기 바쁜 손'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773697,"배우 남지현 /배우 남지현이 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 발걸음을 옮기고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[HEI포토] 염정아, '고급스러운 미모'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773721,"배우 염정아 / 사진=배우 염정아가 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 포토타임을 갖고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[포토] NS윤지, 가녀린 어깨라인 노출",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=076&aid=0003097751,"가수 NS윤지가 25일 롯데시네마 월드타워에서 열린 영화 대립군의 VIP 시사회에 참석해 포즈를 취하고 있다.. 영화 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품이다. /2017.05.25/    ,"
"[★포토]여진구, '진구오빠라고 부르고 싶네'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617522,"배우 여진구가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
[포토]이태란 '우아한 자태',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923691,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 배우 이태란이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
[포토]정혜성 '강렬한 눈맞춤',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923720,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 탤런트 정혜성이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
태미 '엄청난 다리 길이'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737562,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 태미가 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
"[HEI포토] 태미, '태권소녀'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773702,"배우 태미 / 사진=배우 태미가 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 포토타임을 갖고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
피에스타 린지 `사랑스러워~` [MBN포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=057&aid=0001127654,"[MBN스타=(서울)] 25일 서울 송파구 롯데 시네마 월드타워에서 영화 대립군 (감독 정윤철) VIP 시사회 포토월이 진행됐다. 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품이다.피에스타 린지가 포토타임을 갖고 있다. []< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
"[포토] 왕지원, 귀여운 브이!",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=076&aid=0003097777,"배우 왕지원이 25일 롯데시네마 월드타워에서 열린 영화 대립군의 VIP 시사회에 참석해 포즈를 취하고 있다.. 영화 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품이다. /2017.05.25/    ,"
"[★포토]김의성, '화난거 아닙니다'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617521,"배우 김의성이 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[★포토]정태우, '몰라보게 살 빠졌네'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617534,"배우 정태우가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
[포토]남지현 '성숙한 매력 보이며',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923718,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 탤런트 남지현이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
"[포토]황선희, 세련된 고혹미",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676391,"황선희가 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
"[포토]이재원, 대립군 엄지 척",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676403,"이재원이 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
정혜성 '개미허리 뽐낸 패션'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737601,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 정혜성이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
"[사진]정태우,'반가워요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544067,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 배우 정태우가 참석해 포토타임을 하고 있다. /
[포토]설현 '눈부신 미모',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923689,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 AOA 설현이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
정혜성 '인형같은 미모'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737554,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 정혜성이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
이종현 '각잡힌 손인사'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737600,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 가수 이종현이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
왕지원 '발랄한 멜빵바지 패션'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737604,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 왕지원이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
"[★포토]정인선, '더 예뻐졌어'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617520,"배우 정인선이 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[★포토]정인선, '자켓보다 짧은 초미니'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617517,"배우 정인선이 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[사진]안우연, '블랙으로 멋냈어요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544060,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 배우 안우연이 참석해 포토타임을 하고 있다. /
[포토]왕지원 '남다른 미모에 남다른 손인사',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=112&aid=0002923716,"25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP시사회 레드카펫 행사에 참석한 배우 왕지원이 포즈를 취하고 있다.- Copyrights ⓒ 헤럴드POP & heraldpop.com, 무단 전재 및 재배포 금지 -"
"[포토]이태란, 화사함",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676396,"이태란이 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
"[HEI포토] 윤승아, '고등학생이라 해도 믿겠네~~'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773714,"배우 윤승아 / 사진=배우 윤승아가 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 발걸음을 옮기고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[HEI포토] 김의성, '개념배우 왔어요~'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773722,"배우 김의성 /배우 김의성이 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 포토타임을 갖고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[포토]정태우, 마력의 수염",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676398,"정태우가 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
윤승아 '사랑스러운 미소'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737599,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 윤승아가 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
황선희 `사랑 담은 보조개` [MBN포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=057&aid=0001127663,"[MBN스타=(서울)] 25일 서울 송파구 롯데 시네마 월드타워에서 영화 대립군 (감독 정윤철) VIP 시사회 포토월이 진행됐다. 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품이다.황선희가 포토타임을 갖고 있다. []< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
"[★포토]염정아, '언제나 슬림 몸매 유지'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617511,"배우 염정아가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[★포토]염정아, '영화 잘 보고 갈게요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617512,"배우 염정아가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[사진]피에스타 린지,'화사하게'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544053,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 가수 피에스타 린지가 참석해 포토타임을 하고 있다. /
"[사진]안우연,'여진구 초대로 왔어요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544062,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 배우 안우연이 참석해 포토타임을 하고 있다. /
"[포토]정혜성, 예쁨의 종결자",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676385,"정혜성이 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
"[포토]황선희, 보조개 매력",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=241&aid=0002676390,"황선희가 25일 영화 대립군 VIP시사회가 진행된 서울 송파구 올림픽로 롯데시네마 월드타워에서 포즈를 취하고 있다. 대립군은 임진왜란 당시 나라를 버린 아버지 선조를 대신해 분조(임진왜란 때 임시로 세운 조정)을 지휘했던 왕세자 광해군과 생계를 위해 다른 사람의 군역을 대신 해주던 용병들, 대립군에 관한 팩션 사극이다. 31일 개봉한다.yang./2017.05.25/일간스포츠 [] [트위터] [웨이보]ⓒ일간스포츠(http:isplus.joins.com) and JTBC Content Hub Co., Ltd. 무단 전재 및 재배포 금지"
'대립군' NS윤지 '시선 강탈 오프숄더' [포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=082&aid=0000709273,"가수 NS윤지가 25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에 참석해 포즈를 취하고 있다. 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 담는다. 오는 31일 개봉. raypark@ < 저작권자 ⓒ 부산일보(www.busan.com) 무단 전재 및 재배포 금지 >"
[엑's HD] 박보검 '눈빛에 빠져든다',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737595,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 박보검이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
현우 `귀엽게~` [MBN포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=057&aid=0001127615,"[MBN스타=(서울)] 25일 서울 송파구 롯데 시네마 월드타워에서 영화 대립군 (감독 정윤철) VIP 시사회 포토월이 진행됐다. 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 분조(分朝)를 이끌게 된 세자 광해와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품이다.현우가 레드카펫 행사에 참석하고 있다. []< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >"
"[★포토]윤승아, '머리카락이 말썽이네'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617508,"배우 윤승아가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[★포토]윤승아, '코트 속 아찔한 초미니'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617509,"배우 윤승아가 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[사진]이종현, '여진구 초대로 왔어요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003543966,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 배우 이종현이 참석해 포토타임을 하고 있다. /
[엑's HD] 박보검 '클로즈업 부르는 미모',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737592,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 박보검이 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
"[HEI포토] 남지현, '청순+시크한 발걸음'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=015&aid=0003773696,"배우 남지현 /배우 남지현이 25일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 대립군(감독 정윤철, 제작 리얼라이즈 픽쳐스, 베르디미디어, 폭스 인터내셔널 프로덕션(코리아)) VIP시사회에 참석해 발걸음을 옮기고 있다.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하는 대립군은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시 조정 분조를 이끌게 된 세자 광해(여진구)와 생존을 위해 남의 군역을 대신 치르던 대립군이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 작품으로 오는 31일 개봉 예정이다.  및 보도자료 [한경닷컴 바로가기] [스내커] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
"[★포토]정우성, '올 화이트도 해냅니다'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617506,"배우 정우성이 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[★포토]정우성, '짜릿한 잘생김'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=108&aid=0002617507,"배우 정우성이 25일 오후 서울 송파구 롯데시네마 월드타워점에서 진행된 영화 대립군(감독 정윤철) VIP 시사회에 참석해 포즈를 취하고 있다. <저작권자 ⓒ ‘리얼타임 연예스포츠 속보,스타의 모든 것’ 스타뉴스, 무단전재 및 재배포 금지>"
"[사진]염정아, '우아하게'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=109&aid=0003544044,25일 오후 서울 잠실 롯데시네마 월드타워에서 열린 영화 대립군 VIP 시사회에서 배우 염정아가 참석해 포토타임을 하고 있다. /
