"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20161115","화","여","60대이상","서울특별시","강동구","상일동","치킨","5"
"20161115","화","남","10대","서울특별시","강동구","길동","치킨","5"
"20161115","화","여","20대","서울특별시","강동구","명일동","치킨","5"
"20161115","화","남","10대","서울특별시","강동구","천호동","치킨","5"
"20161115","화","남","10대","서울특별시","강동구","성내동","치킨","20"
"20161115","화","남","10대","서울특별시","강동구","고덕동","치킨","5"
"20161115","화","여","50대","서울특별시","강동구","명일동","치킨","5"
"20161115","화","여","10대","서울특별시","강동구","강일동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강동구","천호동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강동구","고덕동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강동구","성내동","치킨","7"
"20161115","화","남","30대","서울특별시","강동구","암사동","치킨","5"
"20161115","화","여","50대","서울특별시","강동구","성내동","치킨","19"
"20161115","화","남","10대","서울특별시","강동구","명일동","치킨","5"
"20161115","화","남","50대","서울특별시","강동구","강일동","치킨","5"
"20161115","화","여","20대","서울특별시","강동구","길동","치킨","6"
"20161115","화","여","50대","서울특별시","강동구","천호동","치킨","5"
"20161115","화","남","20대","서울특별시","강동구","강일동","치킨","5"
"20161115","화","남","10대","서울특별시","강동구","상일동","치킨","5"
"20161115","화","여","50대","서울특별시","강동구","길동","치킨","5"
"20161115","화","여","20대","서울특별시","강동구","천호동","치킨","11"
"20161115","화","여","40대","서울특별시","강동구","암사동","치킨","10"
"20161115","화","여","20대","서울특별시","강동구","성내동","치킨","23"
"20161115","화","여","60대이상","서울특별시","강동구","길동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강동구","천호동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강동구","성내동","치킨","9"
"20161115","화","여","30대","서울특별시","강동구","암사동","치킨","9"
"20161115","화","여","60대이상","서울특별시","강동구","강일동","치킨","5"
"20161115","화","남","20대","서울특별시","강동구","길동","치킨","8"
"20161115","화","여","10대","서울특별시","강동구","명일동","치킨","5"
"20161115","화","여","50대","서울특별시","강동구","강일동","치킨","5"
"20161115","화","여","30대","서울특별시","강동구","둔촌동","치킨","5"
"20161115","화","남","50대","서울특별시","강동구","천호동","치킨","5"
"20161115","화","남","50대","서울특별시","강동구","성내동","치킨","19"
"20161115","화","남","50대","서울특별시","강동구","고덕동","치킨","5"
"20161115","화","여","10대","서울특별시","강동구","상일동","치킨","5"
"20161115","화","남","20대","서울특별시","강동구","천호동","치킨","7"
"20161115","화","남","20대","서울특별시","강동구","성내동","치킨","36"
"20161115","화","남","20대","서울특별시","강동구","고덕동","치킨","5"
"20161115","화","남","40대","서울특별시","강동구","암사동","치킨","8"
"20161115","화","남","50대","서울특별시","강동구","길동","치킨","5"
"20161115","화","남","20대","서울특별시","강동구","명일동","치킨","7"
"20161115","화","남","10대","서울특별시","강동구","강일동","치킨","5"
"20161115","화","남","20대","서울특별시","강동구","상일동","치킨","5"
"20161115","화","여","10대","서울특별시","강동구","천호동","치킨","5"
"20161115","화","여","10대","서울특별시","강동구","성내동","치킨","10"
"20161115","화","남","50대","서울특별시","강동구","명일동","치킨","5"
"20161115","화","여","50대","서울특별시","강북구","번동","치킨","5"
"20161115","화","여","50대","서울특별시","강북구","미아동","치킨","26"
"20161115","화","남","10대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강북구","번동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강북구","미아동","치킨","9"
"20161115","화","여","20대","서울특별시","강북구","번동","치킨","5"
"20161115","화","여","20대","서울특별시","강북구","미아동","치킨","31"
"20161115","화","여","20대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","남","10대","서울특별시","강북구","번동","치킨","5"
"20161115","화","남","10대","서울특별시","강북구","미아동","치킨","26"
"20161115","화","남","20대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","남","50대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","여","10대","서울특별시","강북구","미아동","치킨","23"
"20161115","화","남","50대","서울특별시","강북구","미아동","치킨","16"
"20161115","화","남","50대","서울특별시","강북구","번동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강북구","번동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강북구","미아동","치킨","8"
"20161115","화","여","10대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","남","20대","서울특별시","강북구","번동","치킨","9"
"20161115","화","남","20대","서울특별시","강북구","미아동","치킨","48"
"20161115","화","남","30대","서울특별시","강북구","번동","치킨","5"
"20161115","화","남","30대","서울특별시","강북구","미아동","치킨","63"
"20161115","화","여","40대","서울특별시","강북구","번동","치킨","11"
"20161115","화","여","40대","서울특별시","강북구","미아동","치킨","83"
"20161115","화","여","40대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","남","30대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","여","30대","서울특별시","강북구","수유동","치킨","5"
"20161115","화","여","30대","서울특별시","강북구","번동","치킨","5"
"20161115","화","여","30대","서울특별시","강북구","미아동","치킨","93"
"20161115","화","남","40대","서울특별시","강북구","미아동","치킨","53"
"20161115","화","남","40대","서울특별시","강북구","번동","치킨","8"
"20161115","화","여","20대","서울특별시","강서구","오곡동","치킨","5"
"20161115","화","여","50대","서울특별시","강서구","내발산동","치킨","25"
"20161115","화","여","20대","서울특별시","강서구","가양동","치킨","7"
"20161115","화","여","60대이상","서울특별시","강서구","내발산동","치킨","13"
"20161115","화","여","60대이상","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","여","10대","서울특별시","강서구","화곡동","치킨","12"
"20161115","화","여","10대","서울특별시","강서구","방화동","치킨","5"
"20161115","화","여","50대","서울특별시","강서구","가양동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강서구","가양동","치킨","6"
"20161115","화","여","20대","서울특별시","강서구","내발산동","치킨","53"
"20161115","화","여","50대","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강서구","방화동","치킨","5"
"20161115","화","남","20대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강서구","화곡동","치킨","5"
"20161115","화","남","10대","서울특별시","강서구","가양동","치킨","5"
"20161115","화","남","50대","서울특별시","강서구","화곡동","치킨","17"
"20161115","화","남","30대","서울특별시","강서구","등촌동","치킨","22"
"20161115","화","남","50대","서울특별시","강서구","방화동","치킨","9"
"20161115","화","남","60대이상","서울특별시","강서구","염창동","치킨","5"
"20161115","화","남","20대","서울특별시","강서구","방화동","치킨","14"
"20161115","화","남","20대","서울특별시","강서구","화곡동","치킨","30"
"20161115","화","남","10대","서울특별시","강서구","내발산동","치킨","20"
"20161115","화","여","40대","서울특별시","강서구","등촌동","치킨","27"
"20161115","화","남","50대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","여","20대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강서구","화곡동","치킨","8"
"20161115","화","여","60대이상","서울특별시","강서구","방화동","치킨","5"
"20161115","화","여","50대","서울특별시","강서구","화곡동","치킨","40"
"20161115","화","여","50대","서울특별시","강서구","방화동","치킨","5"
"20161115","화","여","30대","서울특별시","강서구","등촌동","치킨","26"
"20161115","화","여","20대","서울특별시","강서구","화곡동","치킨","38"
"20161115","화","여","20대","서울특별시","강서구","방화동","치킨","7"
"20161115","화","여","10대","서울특별시","강서구","내발산동","치킨","10"
"20161115","화","남","40대","서울특별시","강서구","등촌동","치킨","13"
"20161115","화","여","50대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","남","20대","서울특별시","강서구","오곡동","치킨","5"
"20161115","화","남","10대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","남","20대","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","남","50대","서울특별시","강서구","내발산동","치킨","17"
"20161115","화","남","20대","서울특별시","강서구","가양동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강서구","내발산동","치킨","5"
"20161115","화","남","60대이상","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","남","10대","서울특별시","강서구","방화동","치킨","5"
"20161115","화","남","50대","서울특별시","강서구","가양동","치킨","5"
"20161115","화","남","10대","서울특별시","강서구","화곡동","치킨","17"
"20161115","화","남","50대","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","남","20대","서울특별시","강서구","내발산동","치킨","48"
"20161115","화","남","30대","서울특별시","강서구","내발산동","치킨","68"
"20161115","화","여","40대","서울특별시","강서구","가양동","치킨","12"
"20161115","화","여","40대","서울특별시","강서구","오곡동","치킨","5"
"20161115","화","여","40대","서울특별시","강서구","외발산동","치킨","6"
"20161115","화","남","10대","서울특별시","강서구","등촌동","치킨","10"
"20161115","화","여","40대","서울특별시","강서구","내발산동","치킨","93"
"20161115","화","남","30대","서울특별시","강서구","가양동","치킨","9"
"20161115","화","남","30대","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","여","60대이상","서울특별시","강서구","등촌동","치킨","5"
"20161115","화","여","30대","서울특별시","강서구","화곡동","치킨","78"
"20161115","화","여","50대","서울특별시","강서구","등촌동","치킨","11"
"20161115","화","여","30대","서울특별시","강서구","방화동","치킨","21"
"20161115","화","남","40대","서울특별시","강서구","염창동","치킨","5"
"20161115","화","여","20대","서울특별시","강서구","등촌동","치킨","27"
"20161115","화","여","30대","서울특별시","강서구","염창동","치킨","11"
"20161115","화","남","40대","서울특별시","강서구","화곡동","치킨","46"
"20161115","화","남","40대","서울특별시","강서구","방화동","치킨","11"
"20161115","화","남","30대","서울특별시","강서구","방화동","치킨","16"
"20161115","화","남","50대","서울특별시","강서구","등촌동","치킨","5"
"20161115","화","여","40대","서울특별시","강서구","염창동","치킨","13"
"20161115","화","남","30대","서울특별시","강서구","화곡동","치킨","71"
"20161115","화","남","20대","서울특별시","강서구","등촌동","치킨","18"
"20161115","화","여","40대","서울특별시","강서구","화곡동","치킨","77"
"20161115","화","여","40대","서울특별시","강서구","방화동","치킨","20"
"20161115","화","남","30대","서울특별시","강서구","염창동","치킨","6"
"20161115","화","남","40대","서울특별시","강서구","가양동","치킨","5"
"20161115","화","여","30대","서울특별시","강서구","내발산동","치킨","71"
"20161115","화","여","30대","서울특별시","강서구","가양동","치킨","15"
"20161115","화","남","40대","서울특별시","강서구","내발산동","치킨","42"
"20161115","화","여","10대","서울특별시","강서구","등촌동","치킨","8"
"20161115","화","여","30대","서울특별시","강서구","외발산동","치킨","5"
"20161115","화","남","20대","서울특별시","관악구","신림동","치킨","56"
"20161115","화","남","10대","서울특별시","관악구","봉천동","치킨","23"
"20161115","화","남","50대","서울특별시","관악구","신림동","치킨","5"
"20161115","화","남","60대이상","서울특별시","관악구","신림동","치킨","5"
"20161115","화","여","60대이상","서울특별시","관악구","봉천동","치킨","5"
"20161115","화","여","10대","서울특별시","관악구","신림동","치킨","10"
"20161115","화","여","50대","서울특별시","관악구","봉천동","치킨","22"
"20161115","화","여","20대","서울특별시","관악구","봉천동","치킨","72"
"20161115","화","남","60대이상","서울특별시","관악구","봉천동","치킨","7"
"20161115","화","남","50대","서울특별시","관악구","봉천동","치킨","22"
"20161115","화","남","10대","서울특별시","관악구","신림동","치킨","14"
"20161115","화","남","20대","서울특별시","관악구","봉천동","치킨","113"
"20161115","화","여","20대","서울특별시","관악구","신림동","치킨","36"
"20161115","화","여","10대","서울특별시","관악구","봉천동","치킨","12"
"20161115","화","여","50대","서울특별시","관악구","신림동","치킨","8"
"20161115","화","여","60대이상","서울특별시","관악구","신림동","치킨","5"
"20161115","화","남","40대","서울특별시","관악구","신림동","치킨","12"
"20161115","화","여","30대","서울특별시","관악구","신림동","치킨","17"
"20161115","화","남","30대","서울특별시","관악구","봉천동","치킨","112"
"20161115","화","여","40대","서울특별시","관악구","봉천동","치킨","85"
"20161115","화","여","30대","서울특별시","관악구","봉천동","치킨","82"
"20161115","화","남","40대","서울특별시","관악구","봉천동","치킨","44"
"20161115","화","여","40대","서울특별시","관악구","신림동","치킨","26"
"20161115","화","남","30대","서울특별시","관악구","신림동","치킨","36"
"20161115","화","남","50대","서울특별시","광진구","자양동","치킨","9"
"20161115","화","남","10대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","자양동","치킨","10"
"20161115","화","여","10대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","여","30대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","남","60대이상","서울특별시","광진구","광장동","치킨","5"
"20161115","화","남","30대","서울특별시","광진구","능동","치킨","7"
"20161115","화","여","20대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","여","50대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","40대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","여","40대","서울특별시","광진구","능동","치킨","5"
"20161115","화","여","10대","서울특별시","광진구","자양동","치킨","6"
"20161115","화","여","50대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","남","30대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","여","30대","서울특별시","광진구","능동","치킨","7"
"20161115","화","남","10대","서울특별시","광진구","자양동","치킨","11"
"20161115","화","여","20대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","여","50대","서울특별시","광진구","자양동","치킨","8"
"20161115","화","여","60대이상","서울특별시","광진구","자양동","치킨","5"
"20161115","화","여","10대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","구의동","치킨","5"
"20161115","화","여","20대","서울특별시","광진구","자양동","치킨","12"
"20161115","화","여","30대","서울특별시","광진구","자양동","치킨","15"
"20161115","화","남","30대","서울특별시","광진구","구의동","치킨","5"
"20161115","화","남","40대","서울특별시","광진구","자양동","치킨","10"
"20161115","화","여","40대","서울특별시","광진구","구의동","치킨","5"
"20161115","화","여","60대이상","서울특별시","광진구","능동","치킨","5"
"20161115","화","여","40대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","50대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","여","30대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","여","20대","서울특별시","광진구","능동","치킨","5"
"20161115","화","남","30대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","40대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","남","30대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","남","40대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","남","50대","서울특별시","광진구","능동","치킨","5"
"20161115","화","남","20대","서울특별시","광진구","능동","치킨","5"
"20161115","화","여","40대","서울특별시","광진구","광장동","치킨","5"
"20161115","화","여","30대","서울특별시","광진구","중곡동","치킨","5"
"20161115","화","여","20대","서울특별시","광진구","화양동","치킨","5"
"20161115","화","남","30대","서울특별시","광진구","자양동","치킨","20"
"20161115","화","여","30대","서울특별시","광진구","구의동","치킨","5"
"20161115","화","여","40대","서울특별시","광진구","자양동","치킨","15"
"20161115","화","여","20대","서울특별시","구로구","구로동","치킨","7"
"20161115","화","남","20대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","여","10대","서울특별시","구로구","개봉동","치킨","7"
"20161115","화","여","60대이상","서울특별시","구로구","구로동","치킨","5"
"20161115","화","남","60대이상","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","여","50대","서울특별시","구로구","구로동","치킨","5"
"20161115","화","남","10대","서울특별시","구로구","구로동","치킨","5"
"20161115","화","여","30대","서울특별시","구로구","궁동","치킨","14"
"20161115","화","남","20대","서울특별시","구로구","개봉동","치킨","18"
"20161115","화","남","30대","서울특별시","구로구","고척동","치킨","14"
"20161115","화","남","40대","서울특별시","구로구","가리봉동","치킨","5"
"20161115","화","남","40대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","남","60대이상","서울특별시","구로구","개봉동","치킨","5"
"20161115","화","남","50대","서울특별시","구로구","개봉동","치킨","5"
"20161115","화","여","40대","서울특별시","구로구","고척동","치킨","14"
"20161115","화","여","10대","서울특별시","구로구","구로동","치킨","5"
"20161115","화","남","30대","서울특별시","구로구","궁동","치킨","8"
"20161115","화","남","10대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","여","20대","서울특별시","구로구","개봉동","치킨","16"
"20161115","화","여","30대","서울특별시","구로구","고척동","치킨","12"
"20161115","화","여","40대","서울특별시","구로구","가리봉동","치킨","5"
"20161115","화","여","40대","서울특별시","구로구","궁동","치킨","6"
"20161115","화","여","60대이상","서울특별시","구로구","개봉동","치킨","6"
"20161115","화","여","50대","서울특별시","구로구","개봉동","치킨","12"
"20161115","화","남","40대","서울특별시","구로구","고척동","치킨","5"
"20161115","화","남","30대","서울특별시","구로구","가리봉동","치킨","5"
"20161115","화","남","20대","서울특별시","구로구","구로동","치킨","6"
"20161115","화","여","20대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","남","10대","서울특별시","구로구","개봉동","치킨","13"
"20161115","화","남","60대이상","서울특별시","구로구","구로동","치킨","5"
"20161115","화","여","50대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","남","50대","서울특별시","구로구","구로동","치킨","5"
"20161115","화","여","40대","서울특별시","구로구","구로동","치킨","11"
"20161115","화","여","20대","서울특별시","구로구","천왕동","치킨","5"
"20161115","화","여","30대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","남","30대","서울특별시","구로구","구로동","치킨","10"
"20161115","화","여","10대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","남","50대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","남","20대","서울특별시","구로구","가리봉동","치킨","5"
"20161115","화","여","60대이상","서울특별시","구로구","고척동","치킨","5"
"20161115","화","남","40대","서울특별시","구로구","개봉동","치킨","19"
"20161115","화","여","50대","서울특별시","구로구","고척동","치킨","6"
"20161115","화","남","60대이상","서울특별시","구로구","궁동","치킨","5"
"20161115","화","여","20대","서울특별시","구로구","고척동","치킨","5"
"20161115","화","여","30대","서울특별시","구로구","개봉동","치킨","44"
"20161115","화","남","20대","서울특별시","구로구","궁동","치킨","6"
"20161115","화","남","60대이상","서울특별시","구로구","고척동","치킨","5"
"20161115","화","여","50대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","여","40대","서울특별시","구로구","개봉동","치킨","35"
"20161115","화","남","50대","서울특별시","구로구","고척동","치킨","5"
"20161115","화","남","20대","서울특별시","구로구","고척동","치킨","6"
"20161115","화","남","30대","서울특별시","구로구","개봉동","치킨","28"
"20161115","화","여","20대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","여","40대","서울특별시","구로구","신도림동","치킨","7"
"20161115","화","남","40대","서울특별시","구로구","구로동","치킨","7"
"20161115","화","여","10대","서울특별시","구로구","고척동","치킨","5"
"20161115","화","남","30대","서울특별시","구로구","신도림동","치킨","5"
"20161115","화","여","30대","서울특별시","구로구","구로동","치킨","24"
"20161115","화","남","10대","서울특별시","구로구","궁동","치킨","5"
"20161115","화","남","60대이상","서울특별시","금천구","독산동","치킨","5"
"20161115","화","남","50대","서울특별시","금천구","독산동","치킨","5"
"20161115","화","남","20대","서울특별시","금천구","독산동","치킨","6"
"20161115","화","남","30대","서울특별시","금천구","시흥동","치킨","6"
"20161115","화","여","40대","서울특별시","금천구","가산동","치킨","10"
"20161115","화","여","40대","서울특별시","금천구","시흥동","치킨","21"
"20161115","화","남","30대","서울특별시","금천구","가산동","치킨","25"
"20161115","화","여","30대","서울특별시","금천구","시흥동","치킨","12"
"20161115","화","남","40대","서울특별시","금천구","가산동","치킨","10"
"20161115","화","남","40대","서울특별시","금천구","시흥동","치킨","10"
"20161115","화","남","10대","서울특별시","금천구","독산동","치킨","5"
"20161115","화","여","30대","서울특별시","금천구","가산동","치킨","23"
"20161115","화","여","50대","서울특별시","금천구","독산동","치킨","9"
"20161115","화","여","20대","서울특별시","금천구","독산동","치킨","7"
"20161115","화","남","10대","서울특별시","금천구","가산동","치킨","5"
"20161115","화","여","30대","서울특별시","금천구","독산동","치킨","9"
"20161115","화","남","10대","서울특별시","금천구","시흥동","치킨","7"
"20161115","화","남","40대","서울특별시","금천구","독산동","치킨","6"
"20161115","화","여","50대","서울특별시","금천구","시흥동","치킨","5"
"20161115","화","여","20대","서울특별시","금천구","가산동","치킨","21"
"20161115","화","여","60대이상","서울특별시","금천구","시흥동","치킨","5"
"20161115","화","여","20대","서울특별시","금천구","시흥동","치킨","9"
"20161115","화","여","50대","서울특별시","금천구","가산동","치킨","11"
"20161115","화","남","20대","서울특별시","금천구","가산동","치킨","18"
"20161115","화","남","50대","서울특별시","금천구","시흥동","치킨","7"
"20161115","화","남","60대이상","서울특별시","금천구","시흥동","치킨","5"
"20161115","화","남","60대이상","서울특별시","금천구","가산동","치킨","5"
"20161115","화","남","50대","서울특별시","금천구","가산동","치킨","5"
"20161115","화","남","20대","서울특별시","금천구","시흥동","치킨","16"
"20161115","화","여","10대","서울특별시","금천구","가산동","치킨","5"
"20161115","화","남","30대","서울특별시","금천구","독산동","치킨","15"
"20161115","화","여","10대","서울특별시","금천구","시흥동","치킨","5"
"20161115","화","여","40대","서울특별시","금천구","독산동","치킨","19"
"20161115","화","여","10대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","남","20대","서울특별시","노원구","월계동","치킨","10"
"20161115","화","남","20대","서울특별시","노원구","공릉동","치킨","22"
"20161115","화","남","50대","서울특별시","노원구","월계동","치킨","6"
"20161115","화","남","50대","서울특별시","노원구","공릉동","치킨","5"
"20161115","화","남","60대이상","서울특별시","노원구","월계동","치킨","5"
"20161115","화","남","60대이상","서울특별시","노원구","공릉동","치킨","5"
"20161115","화","남","20대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","10대","서울특별시","노원구","월계동","치킨","5"
"20161115","화","여","10대","서울특별시","노원구","공릉동","치킨","5"
"20161115","화","여","30대","서울특별시","노원구","상계동","치킨","78"
"20161115","화","남","50대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","남","40대","서울특별시","노원구","상계동","치킨","41"
"20161115","화","여","20대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","10대","서울특별시","노원구","하계동","치킨","5"
"20161115","화","남","10대","서울특별시","노원구","월계동","치킨","8"
"20161115","화","남","30대","서울특별시","노원구","상계동","치킨","54"
"20161115","화","남","10대","서울특별시","노원구","공릉동","치킨","13"
"20161115","화","여","50대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","40대","서울특별시","노원구","상계동","치킨","98"
"20161115","화","남","20대","서울특별시","노원구","하계동","치킨","5"
"20161115","화","남","10대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","20대","서울특별시","노원구","월계동","치킨","11"
"20161115","화","여","20대","서울특별시","노원구","공릉동","치킨","15"
"20161115","화","여","50대","서울특별시","노원구","월계동","치킨","6"
"20161115","화","여","50대","서울특별시","노원구","공릉동","치킨","16"
"20161115","화","여","60대이상","서울특별시","노원구","월계동","치킨","5"
"20161115","화","여","60대이상","서울특별시","노원구","공릉동","치킨","5"
"20161115","화","남","40대","서울특별시","노원구","월계동","치킨","6"
"20161115","화","남","40대","서울특별시","노원구","공릉동","치킨","10"
"20161115","화","여","40대","서울특별시","노원구","하계동","치킨","5"
"20161115","화","여","30대","서울특별시","노원구","월계동","치킨","26"
"20161115","화","여","30대","서울특별시","노원구","공릉동","치킨","16"
"20161115","화","여","10대","서울특별시","노원구","상계동","치킨","15"
"20161115","화","남","60대이상","서울특별시","노원구","상계동","치킨","8"
"20161115","화","남","40대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","남","50대","서울특별시","노원구","상계동","치킨","28"
"20161115","화","남","20대","서울특별시","노원구","상계동","치킨","53"
"20161115","화","여","30대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","60대이상","서울특별시","노원구","상계동","치킨","13"
"20161115","화","여","40대","서울특별시","노원구","중계동","치킨","13"
"20161115","화","여","50대","서울특별시","노원구","상계동","치킨","24"
"20161115","화","여","20대","서울특별시","노원구","상계동","치킨","40"
"20161115","화","남","30대","서울특별시","노원구","중계동","치킨","5"
"20161115","화","여","40대","서울특별시","노원구","월계동","치킨","14"
"20161115","화","여","40대","서울특별시","노원구","공릉동","치킨","22"
"20161115","화","남","10대","서울특별시","노원구","상계동","치킨","28"
"20161115","화","남","30대","서울특별시","노원구","공릉동","치킨","10"
"20161115","화","남","30대","서울특별시","노원구","월계동","치킨","5"
"20161115","화","여","30대","서울특별시","노원구","하계동","치킨","5"
"20161115","화","남","60대이상","서울특별시","도봉구","창동","치킨","5"
"20161115","화","여","10대","서울특별시","도봉구","쌍문동","치킨","8"
"20161115","화","남","20대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","남","50대","서울특별시","도봉구","창동","치킨","5"
"20161115","화","남","60대이상","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","남","20대","서울특별시","도봉구","창동","치킨","6"
"20161115","화","여","30대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","남","20대","서울특별시","도봉구","쌍문동","치킨","18"
"20161115","화","여","10대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","남","60대이상","서울특별시","도봉구","쌍문동","치킨","5"
"20161115","화","남","50대","서울특별시","도봉구","쌍문동","치킨","14"
"20161115","화","여","20대","서울특별시","도봉구","쌍문동","치킨","17"
"20161115","화","남","10대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","여","60대이상","서울특별시","도봉구","쌍문동","치킨","5"
"20161115","화","남","10대","서울특별시","도봉구","창동","치킨","5"
"20161115","화","여","50대","서울특별시","도봉구","쌍문동","치킨","10"
"20161115","화","남","10대","서울특별시","도봉구","쌍문동","치킨","10"
"20161115","화","여","20대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","여","50대","서울특별시","도봉구","창동","치킨","6"
"20161115","화","여","40대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","여","60대이상","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","여","20대","서울특별시","도봉구","창동","치킨","9"
"20161115","화","여","50대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","남","30대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","남","20대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","여","30대","서울특별시","도봉구","창동","치킨","10"
"20161115","화","남","40대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","남","60대이상","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","여","30대","서울특별시","도봉구","방학동","치킨","6"
"20161115","화","남","40대","서울특별시","도봉구","창동","치킨","5"
"20161115","화","남","40대","서울특별시","도봉구","쌍문동","치킨","9"
"20161115","화","여","30대","서울특별시","도봉구","쌍문동","치킨","25"
"20161115","화","남","10대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","여","40대","서울특별시","도봉구","쌍문동","치킨","21"
"20161115","화","남","30대","서울특별시","도봉구","쌍문동","치킨","30"
"20161115","화","여","20대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","남","30대","서울특별시","도봉구","창동","치킨","6"
"20161115","화","여","40대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","여","40대","서울특별시","도봉구","창동","치킨","5"
"20161115","화","남","30대","서울특별시","도봉구","방학동","치킨","5"
"20161115","화","여","50대","서울특별시","도봉구","도봉동","치킨","5"
"20161115","화","여","40대","서울특별시","동대문구","전농동","치킨","5"
"20161115","화","여","30대","서울특별시","동대문구","제기동","치킨","25"
"20161115","화","여","50대","서울특별시","동대문구","휘경동","치킨","5"
"20161115","화","여","30대","서울특별시","동대문구","답십리동","치킨","5"
"20161115","화","남","30대","서울특별시","동대문구","전농동","치킨","5"
